postcode,Venue Locality,LGA,Federal Electorate,Vic State electorate,Venues,Master Table
3898,HINNOMUNJIE,Alpine,Indi,,,
3898,OMEO,Alpine,Indi,,,
3898,OMEO VALLEY,Alpine,Indi,,,
3898,SHANNONVALE,Alpine,Indi,,,
3900,BENAMBRA,Towong,Gippsland,,,
3900,COBBERAS,Towong,Gippsland,,,
3900,UPLANDS,Towong,Gippsland,,,
3902,BUMBERRAH,East Gippsland,Gippsland,,,
3902,JOHNSONVILLE,East Gippsland,Gippsland,,,
3903,SWAN REACH,East Gippsland,Gippsland,,,
3904,METUNG,East Gippsland,Gippsland,,,
3909,KALIMNA,East Gippsland,Gippsland,,,
3909,KALIMNA WEST,East Gippsland,Gippsland,,,
3909,LAKE BUNGA,East Gippsland,Gippsland,,,
3909,LAKE TYERS BEACH,East Gippsland,Gippsland,,,
3909,LAKES ENTRANCE,East Gippsland,Gippsland,,,
3909,NUNGURNER,East Gippsland,Gippsland,,,
3909,NYERIMILANG,East Gippsland,Gippsland,,,
3909,TOORLOO ARM,East Gippsland,Gippsland,,,
3910,LANGWARRIN,Frankston,Dunkley,,,
3911,BAXTER,Frankston,Flinders,,,
3911,LANGWARRIN SOUTH,Frankston,Flinders,,,
3912,PEARCEDALE,Frankston,Holt,,,
3912,SOMERVILLE,Frankston,Holt,,,
3913,TYABB,Frankston,Flinders,,,
3915,HASTINGS,Mornington Peninsula,Flinders,,,
3915,TUERONG,Mornington Peninsula,Flinders,,,
3916,MERRICKS,Mornington Peninsula,Flinders,,,
3916,POINT LEO,Mornington Peninsula,Flinders,,,
3916,SHOREHAM,Mornington Peninsula,Flinders,,,
3918,BITTERN,Mornington Peninsula,Flinders,,,
3919,CRIB POINT,Mornington Peninsula,Flinders,,,
3920,FLINDERS NAVAL DEPOT,Mornington Peninsula,Flinders,,,
3920,HMAS CERBERUS,Mornington Peninsula,Flinders,,,
3921,ELIZABETH ISLAND,Bass Coast,Flinders,,,
3921,FRENCH ISLAND,Bass Coast,Flinders,,,
3921,TANKERTON,Bass Coast,Flinders,,,
3922,COWES,Mornington Peninsula,Monash,,,
3922,SILVERLEAVES,Mornington Peninsula,Monash,,,
3922,SMITHS BEACH,Mornington Peninsula,Monash,,,
3922,SUMMERLANDS,Mornington Peninsula,Monash,,,
3922,SUNDERLAND BAY,Mornington Peninsula,Monash,,,
3922,SUNSET STRIP,Mornington Peninsula,Monash,,,
3922,SURF BEACH,Mornington Peninsula,Monash,,,
3922,VENTNOR,Mornington Peninsula,Monash,,,
3922,WIMBLEDON HEIGHTS,Mornington Peninsula,Monash,,,
3923,RHYLL,Bass Coast,Monash,,,
3925,CAPE WOOLAMAI,Bass Coast,Monash,,,
3925,CHURCHILL ISLAND,Bass Coast,Monash,,,
3925,NEWHAVEN,Bass Coast,Monash,,,
3925,SAN REMO,Bass Coast,Monash,,,
3926,BALNARRING,Mornington Peninsula,Flinders,,,
3926,BALNARRING BEACH,Mornington Peninsula,Flinders,,,
3926,MERRICKS BEACH,Mornington Peninsula,Flinders,,,
3926,MERRICKS NORTH,Mornington Peninsula,Flinders,,,
3927,SOMERS,Mornington Peninsula,Flinders,,,
3928,MAIN RIDGE,Mornington Peninsula,Flinders,,,
3929,FLINDERS,Mornington Peninsula,Flinders,,,
3930,KUNYUNG,Frankston,Dunkley,,,
3930,MOUNT ELIZA,Frankston,Dunkley,,,
3931,MORNINGTON,Mornington Peninsula,Flinders,,,
3933,MOOROODUC,Mornington Peninsula,Flinders,,,
3934,MOUNT MARTHA,Mornington Peninsula,Flinders,,,
3936,ARTHURS SEAT,Mornington Peninsula,Flinders,,,
3936,DROMANA,Mornington Peninsula,Flinders,,,
3936,SAFETY BEACH,Mornington Peninsula,Flinders,,,
3937,RED HILL,Mornington Peninsula,Flinders,,,
3937,RED HILL SOUTH,Mornington Peninsula,Flinders,,,
3938,MCCRAE,Mornington Peninsula,Flinders,,,
3939,BONEO,Mornington Peninsula,Flinders,,,
3939,CAPE SCHANCK,Mornington Peninsula,Flinders,,,
3939,FINGAL,Mornington Peninsula,Flinders,,,
3939,ROSEBUD,Mornington Peninsula,Flinders,,,
3939,ROSEBUD PLAZA,Mornington Peninsula,Flinders,,,
3940,CAPEL SOUND,Mornington Peninsula,Flinders,,,
3940,ROSEBUD WEST,Mornington Peninsula,Flinders,,,
3941,RYE,Mornington Peninsula,Flinders,,,
3941,ST ANDREWS BEACH,Mornington Peninsula,Flinders,,,
3941,TOOTGAROOK,Mornington Peninsula,Flinders,,,
3942,BLAIRGOWRIE,Queenscliffe,Flinders,,,
3943,SORRENTO,Queenscliffe,Flinders,,,
3944,PORTSEA,Queenscliffe,Flinders,,,
3945,BELLVIEW,Bass Coast,Monash,,,
3945,JEETHO,Bass Coast,Monash,,,
3945,KROWERA,Bass Coast,Monash,,,
3945,LOCH,Bass Coast,Monash,,,
3945,WOODLEIGH,Bass Coast,Monash,,,
3946,BENA,Bass Coast,Monash,,,
3950,KARDELLA SOUTH,Bass Coast,Monash,,,
3950,KORUMBURRA,Bass Coast,Monash,,,
3950,KORUMBURRA SOUTH,Bass Coast,Monash,,,
3950,STRZELECKI,Bass Coast,Monash,,,
3950,WHITELAW,Bass Coast,Monash,,,
3951,ARAWATA,Bass Coast,Monash,,,
3951,FAIRBANK,Bass Coast,Monash,,,
3951,JUMBUNNA,Bass Coast,Monash,,,
3951,KARDELLA,Bass Coast,Monash,,,
3951,KONGWAK,Bass Coast,Monash,,,
3951,MOYARRA,Bass Coast,Monash,,,
3951,OUTTRIM,Bass Coast,Monash,,,
3951,RANCEBY,Bass Coast,Monash,,,
3953,BERRYS CREEK,South Gippsland,Monash,,,
3953,BOOROOL,South Gippsland,Monash,,,
3953,HALLSTON,South Gippsland,Monash,,,
3953,KOOROOMAN,South Gippsland,Monash,,,
3953,LEONGATHA,South Gippsland,Monash,,,
3953,LEONGATHA NORTH,South Gippsland,Monash,,,
3953,LEONGATHA SOUTH,South Gippsland,Monash,,,
3953,MARDAN,South Gippsland,Monash,,,
3953,MOUNT ECCLES,South Gippsland,Monash,,,
3953,MOUNT ECCLES SOUTH,South Gippsland,Monash,,,
3953,NERRENA,South Gippsland,Monash,,,
3953,RUBY,South Gippsland,Monash,,,
3953,TRIDA,South Gippsland,Monash,,,
3953,WILD DOG VALLEY,South Gippsland,Monash,,,
3953,WOOREEN,South Gippsland,Monash,,,
3954,KOONWARRA,South Gippsland,Monash,,,
3956,DUMBALK,South Gippsland,Monash,,,
3956,DUMBALK NORTH,South Gippsland,Monash,,,
3956,MEENIYAN,South Gippsland,Monash,,,
3956,MIDDLE TARWIN,South Gippsland,Monash,,,
3956,MIRBOO SOUTH,South Gippsland,Monash,,,
3956,TARWIN,South Gippsland,Monash,,,
3956,TARWIN LOWER,South Gippsland,Monash,,,
3956,VENUS BAY,South Gippsland,Monash,,,
3956,WALKERVILLE,South Gippsland,Monash,,,
3956,WALKERVILLE NORTH,South Gippsland,Monash,,,
3956,WALKERVILLE SOUTH,South Gippsland,Monash,,,
3957,GRASSY SPUR,South Gippsland,Monash,,,
3957,STONY CREEK,South Gippsland,Monash,,,
3958,BUFFALO,South Gippsland,Monash,,,
3958,BUFFALO CREEK,South Gippsland,Monash,,,
3959,FISH CREEK,South Gippsland,Monash,,,
3959,HODDLE,South Gippsland,Monash,,,
3959,SANDY POINT,South Gippsland,Monash,,,
3959,WARATAH BAY,South Gippsland,Monash,,,
3959,WARATAH NORTH,South Gippsland,Monash,,,
3960,BENNISON,South Gippsland,Monash,,,
3960,BOOLARONG,South Gippsland,Monash,,,
3960,FOSTER,South Gippsland,Monash,,,
3960,FOSTER NORTH,South Gippsland,Monash,,,
3960,GUNYAH,South Gippsland,Monash,,,
3960,MOUNT BEST,South Gippsland,Monash,,,
3960,RUMBUG,South Gippsland,Monash,,,
3960,SHALLOW INLET,South Gippsland,Monash,,,
3960,TIDAL RIVER,South Gippsland,Monash,,,
3960,TURTONS CREEK,South Gippsland,Monash,,,
3960,WILSONS PROMONTORY,South Gippsland,Monash,,,
3960,WONGA,South Gippsland,Monash,,,
3960,WOORARRA WEST,South Gippsland,Monash,,,
3960,YANAKIE,South Gippsland,Monash,,,
3962,AGNES,South Gippsland,Monash,,,
3962,CHRISTIES,Latrobe,Monash,,,
3962,GRAND RIDGE,South Gippsland,Monash,,,
3962,TOORA,South Gippsland,Monash,,,
3962,TOORA NORTH,South Gippsland,Monash,,,
3962,WONYIP,South Gippsland,Monash,,,
3962,WOORARRA,South Gippsland,Monash,,,
3962,WOORARRA EAST,South Gippsland,Monash,,,
3964,PORT FRANKLIN,South Gippsland,Monash,,,
3965,PORT WELSHPOOL,South Gippsland,Monash,,,
3966,BINGINWARRI,South Gippsland,Monash,,,
3966,HAZEL PARK,South Gippsland,Monash,,,
3966,WELSHPOOL,South Gippsland,Monash,,,
3967,HEDLEY,South Gippsland,Monash,,,
3971,ALBERTON,Latrobe,Gippsland,,,
3971,ALBERTON WEST,Latrobe,Gippsland,,,
3971,BALOOK,Latrobe,Gippsland,,,
3971,BAROMI,Latrobe,Gippsland,,,
3971,CALROSSIE,Latrobe,Gippsland,,,
3971,DEVON NORTH,Latrobe,Gippsland,,,
3971,GELLIONDALE,Latrobe,Gippsland,,,
3971,HIAWATHA,Latrobe,Gippsland,,,
3971,HUNTERSTON,Latrobe,Gippsland,,,
3971,JACK RIVER,Latrobe,Gippsland,,,
3971,LANGSBOROUGH,Latrobe,Gippsland,,,
3971,MACKS CREEK,Latrobe,Gippsland,,,
3971,MADALYA,Latrobe,Gippsland,,,
3971,MANNS BEACH,Latrobe,Gippsland,,,
3971,PORT ALBERT,Latrobe,Gippsland,,,
3971,ROBERTSONS BEACH,Latrobe,Gippsland,,,
3971,SNAKE ISLAND,South Gippsland,Gippsland,,,
3971,STACEYS BRIDGE,Latrobe,Gippsland,,,
3971,TARRA VALLEY,Latrobe,Gippsland,,,
3971,TARRAVILLE,Latrobe,Gippsland,,,
3971,WON WRON,Latrobe,Gippsland,,,
3971,YARRAM,Latrobe,Gippsland,,,
3975,LYNBROOK,Greater Dandenong,Isaacs,,,
3975,LYNDHURST,Greater Dandenong,Isaacs,,,
3976,HAMPTON PARK,Casey,Holt,,,
3977,BOTANIC RIDGE,Casey,Holt,,,
3977,CANNONS CREEK,Casey,Holt,,,
3977,CRANBOURNE,Casey,Holt,,,
3977,CRANBOURNE EAST,Casey,Holt,,,
3977,CRANBOURNE NORTH,Casey,Holt,,,
3977,CRANBOURNE SOUTH,Casey,Holt,,,
3977,CRANBOURNE WEST,Casey,Holt,,,
3977,DEVON MEADOWS,Casey,Holt,,,
3977,FIVE WAYS,Casey,Holt,,,
3977,JUNCTION VILLAGE,Casey,Holt,,,
3977,SANDHURST,Frankston,Holt,,,
3977,SKYE,Casey,Holt,,,
3978,CARDINIA,Casey,Monash,,,
3978,CLYDE,Casey,Monash,,,
3978,CLYDE NORTH,Casey,Monash,,,
3979,ALMURTA,Bass Coast,Monash,,,
3979,GLEN ALVIE,Bass Coast,Monash,,,
3979,KERNOT,Bass Coast,Monash,,,
3979,KORRINE,Bass Coast,Monash,,,
3980,BLIND BIGHT,Casey,Monash,,,
3980,TOORADIN,Casey,Monash,,,
3980,WARNEET,Casey,Monash,,,
3981,BAYLES,Cardinia,Monash,,,
3981,CATANI,Cardinia,Monash,,,
3981,DALMORE,Cardinia,Monash,,,
3981,HEATH HILL,Cardinia,Monash,,,
3981,KOO WEE RUP,Cardinia,Monash,,,
3981,KOO WEE RUP NORTH,Cardinia,Monash,,,
3981,YANNATHAN,Cardinia,Monash,,,
3984,ADAMS ESTATE,Bass Coast,Monash,,,
3984,CALDERMEADE,Bass Coast,Monash,,,
3984,CORINELLA,Bass Coast,Monash,,,
3984,CORONET BAY,Bass Coast,Monash,,,
3984,GRANTVILLE,Bass Coast,Monash,,,
3984,JAM JERRUP,Bass Coast,Monash,,,
3984,LANG LANG,Bass Coast,Monash,,,
3984,LANG LANG EAST,Bass Coast,Monash,,,
3984,MONOMEITH,Bass Coast,Monash,,,
3984,PIONEER BAY,Bass Coast,Monash,,,
3984,QUEENSFERRY,Bass Coast,Monash,,,
3984,TENBY POINT,Bass Coast,Monash,,,
3984,THE GURDIES,Bass Coast,Monash,,,
3987,NYORA,Bass Coast,Monash,,,
3988,MOUNTAIN VIEW,Bass Coast,Monash,,,
3988,POOWONG,Bass Coast,Monash,,,
3988,POOWONG EAST,Bass Coast,Monash,,,
3988,POOWONG NORTH,Bass Coast,Monash,,,
3989,ST HELIER,Mildura,Monash,,,
3990,GLEN FORBES,Bass Coast,Monash,,,
3991,BASS,Bass Coast,Monash,,,
3992,BLACKWOOD FOREST,Bass Coast,Monash,,,
3992,DALYSTON,Bass Coast,Monash,,,
3992,RYANSTON,Bass Coast,Monash,,,
3992,WEST CREEK,Bass Coast,Monash,,,
3995,ANDERSON,Bass Coast,Monash,,,
3995,ARCHIES CREEK,Bass Coast,Monash,,,
3995,CAPE PATERSON,Bass Coast,Monash,,,
3995,HARMERS HAVEN,Bass Coast,Monash,,,
3995,HICKSBOROUGH,Bass Coast,Monash,,,
3995,KILCUNDA,Bass Coast,Monash,,,
3995,LANCE CREEK,Bass Coast,Monash,,,
3995,NORTH WONTHAGGI,Bass Coast,Monash,,,
3995,POWLETT RIVER,Bass Coast,Monash,,,
3995,SOUTH DUDLEY,Bass Coast,Monash,,,
3995,ST CLAIR,Bass Coast,Monash,,,
3995,WATTLE BANK,Bass Coast,Monash,,,
3995,WONTHAGGI,Bass Coast,Monash,,,
3995,WOOLAMAI,Bass Coast,Monash,,,
3996,INVERLOCH,Bass Coast,Monash,,,
3996,POUND CREEK,Bass Coast,Monash,,,
4000,BRISBANE,Brisbane,Brisbane,,,
4000,BRISBANE ADELAIDE STREET,Brisbane,Brisbane,,,
4000,BRISBANE CITY,Brisbane,Brisbane,,,
4000,BRISBANE CITY DC,Brisbane,Brisbane,,,
4000,BRISBANE GPO,Brisbane,Brisbane,,,
4000,BRISBANE-CITY,Brisbane,Brisbane,,,
4000,PARLIAMENT HOUSE,Brisbane,Brisbane,,,
4000,PETRIE TERRACE,Brisbane,Brisbane,,,
4000,SPRING HILL,Brisbane,Brisbane,,,
4001,BRISBANE,Ipswich,Griffith,,,
4001,CENTRAL PLAZA,Ipswich,Griffith,,,
4001,RIVERSIDE CENTRE,Ipswich,Griffith,,,
4001,WATERFRONT PLACE,Ipswich,Griffith,,,
4002,BRISBANE ALBERT STREET BC,Brisbane,Griffith,,,
4002,CITY EAST,Brisbane,,,,
4002,WINTERGARDEN,Brisbane,Griffith,,,
4003,GEORGE STREET,Bundaberg,Griffith,,,
4004,SPRING HILL,Woorabinda,Griffith,,,
4005,NEW FARM,Brisbane,Brisbane,,Brisbane-Powerhouse--38,
4005,TENERIFFE,Brisbane,Brisbane,,,
4006,BOWEN BRIDGE,Brisbane,Brisbane,,,
4006,BOWEN HILLS,Brisbane,Brisbane,,,
4006,BRISBANE EXHIBITION,Brisbane,Brisbane,,,
4006,FORTITUDE VALLEY,Brisbane,Brisbane,,"The-Tivoli--40,The-Brightside--39",
4006,FORTITUDE VALLEY BC,Brisbane,Brisbane,,,
4006,HERSTON,Brisbane,Brisbane,,,
4006,MAYNE,Brisbane,Brisbane,,,
4006,NEWSTEAD,Brisbane,Brisbane,,The-Triffid--43,
4007,ASCOT,Brisbane,Brisbane,,,
4007,BRISBANE AIRPORT,Brisbane,Brisbane,,,
4007,DOOMBEN,Brisbane,Brisbane,,,
4007,HAMILTON,Brisbane,Brisbane,,,
4007,HAMILTON CENTRAL,Brisbane,Brisbane,,,
4007,WHINSTANES,Brisbane,Brisbane,,,
4008,BRISBANE AIRPORT,Brisbane,Lilley,,,
4008,BULWER ISLAND,Brisbane,Lilley,,,
4008,MEEANDAH,Brisbane,Lilley,,,
4008,MYRTLETOWN,Brisbane,Lilley,,,
4008,PINKENBA,Brisbane,Lilley,,,
4009,EAGLE FARM,Brisbane,Lilley,,,
4009,EAGLE FARM BC,Brisbane,Lilley,,,
4010,ALBION,Brisbane,Brisbane,,,
4010,ALBION BC,Brisbane,Brisbane,,,
4010,ALBION DC,Brisbane,Brisbane,,,
4010,BREAKFAST CREEK,Brisbane,Brisbane,,,
4011,CLAYFIELD,Brisbane,Brisbane,,,
4011,EAGLE JUNCTION,Brisbane,Brisbane,,,
4011,HENDRA,Brisbane,Brisbane,,,
4012,NUNDAH,Brisbane,Lilley,,,
4012,TOOMBUL,Brisbane,Lilley,,,
4012,WAVELL HEIGHTS,Brisbane,Lilley,,,
4012,WAVELL HEIGHTS NORTH,Brisbane,Lilley,,,
4013,NORTHGATE,Brisbane,Lilley,,,
4013,NORTHGATE MC,Brisbane,Lilley,,,
4014,BANYO,Brisbane,Lilley,,,
4014,NUDGEE,Brisbane,Lilley,,,
4014,NUDGEE BEACH,Brisbane,Lilley,,,
4014,VIRGINIA,Brisbane,Lilley,,,
4014,VIRGINIA BC,Brisbane,Lilley,,,
4014,VIRGINIA DC,Brisbane,Lilley,,,
4017,BRACKEN RIDGE,Brisbane,Petrie,,,
4017,BRIGHTON,Brisbane,Petrie,,,
4017,BRIGHTON EVENTIDE,Brisbane,Petrie,,,
4017,BRIGHTON NATHAN STREET,Brisbane,Petrie,,,
4017,DEAGON,Brisbane,Petrie,,,
4017,NASHVILLE,Brisbane,Petrie,,,
4017,SANDGATE,Brisbane,Petrie,,,
4017,SANDGATE DC,Brisbane,Petrie,,,
4017,SHORNCLIFFE,Brisbane,Petrie,,,
4018,FITZGIBBON,Brisbane,Petrie,,,
4018,TAIGUM,Brisbane,Petrie,,,
4019,CLONTARF,Brisbane,Petrie,,,
4019,CLONTARF BEACH,Brisbane,Petrie,,,
4019,CLONTARF DC,Brisbane,Petrie,,,
4019,HUMPYBONG,Brisbane,Petrie,,,
4019,MARGATE,Brisbane,Petrie,,,
4019,MARGATE BEACH,Brisbane,Petrie,,,
4019,SCOTTS POINT,Brisbane,Petrie,,,
4019,WOODY POINT,Brisbane,Petrie,,,
4020,NEWPORT,Moreton Bay,Petrie,,,
4020,REDCLIFFE,Moreton Bay,Petrie,,,
4020,REDCLIFFE NORTH,Moreton Bay,Petrie,,,
4020,SCARBOROUGH,Moreton Bay,Petrie,,,
4021,KIPPA-RING,Moreton Bay,Petrie,,,
4022,ROTHWELL,Moreton Bay,Petrie,,,
4025,BULWER,Redland,Bonner,,,
4025,CAPE MORETON,Redland,Bonner,,,
4025,COWAN COWAN,Redland,Bonner,,,
4025,KOORINGAL,Redland,Bonner,,,
4025,MORETON ISLAND,Redland,Bonner,,,
4025,TANGALOOMA,Redland,Bonner,,,
4029,ROYAL BRISBANE HOSPITAL,Brisbane,Petrie,,,
4030,EILDON HILL,Brisbane,Brisbane,,,
4030,KALINGA,Brisbane,Brisbane,,,
4030,LUTWYCHE,Brisbane,Brisbane,,,
4030,WINDSOR,Brisbane,Brisbane,,,
4030,WOOLOOWIN,Brisbane,Brisbane,,,
4031,GLEN KEDRON,Brisbane,Lilley,,,
4031,GORDON PARK,Brisbane,Lilley,,,
4031,KEDRON,Brisbane,Lilley,,,
4032,CHERMSIDE,Brisbane,Lilley,,,
4032,CHERMSIDE BC,Brisbane,Lilley,,,
4032,CHERMSIDE CENTRE,Brisbane,Lilley,,,
4032,CHERMSIDE SOUTH,Brisbane,Lilley,,,
4032,CHERMSIDE WEST,Brisbane,Lilley,,,
4032,CRAIGSLEA,Brisbane,Lilley,,,
4034,ASPLEY,Brisbane,Petrie,,,
4034,BOONDALL,Brisbane,Petrie,,,
4034,CARSELDINE,Brisbane,Petrie,,,
4034,GEEBUNG,Brisbane,Petrie,,,
4034,ZILLMERE,Brisbane,Petrie,,,
4035,ALBANY CREEK,Brisbane,Petrie,,,
4035,BRIDGEMAN DOWNS,Brisbane,Petrie,,,
4035,CASHS CROSSING,Brisbane,Petrie,,,
4036,BALD HILLS,Brisbane,Petrie,,,
4037,EATONS HILL,Brisbane,Dickson,,,
4051,ALDERLEY,Brisbane,Ryan,,,
4051,ENOGGERA,Brisbane,Ryan,,,
4051,GAYTHORNE,Brisbane,Ryan,,,
4051,GRANGE,Brisbane,Ryan,,,
4051,NEWMARKET,Brisbane,Ryan,,,
4051,THE GRANGE,Brisbane,Ryan,,,
4051,WILSTON,Brisbane,Ryan,,,
4053,BROOKSIDE CENTRE,Brisbane,Ryan,,,
4053,EVERTON HILLS,Brisbane,Ryan,,,
4053,EVERTON PARK,Brisbane,Ryan,,,
4053,MCDOWALL,Brisbane,Ryan,,,
4053,MITCHELTON,Brisbane,Ryan,,,
4053,OXFORD PARK,Brisbane,Ryan,,,
4053,SOMERSET HILLS,Brisbane,Ryan,,,
4053,STAFFORD,Brisbane,Ryan,,,
4053,STAFFORD BC,Brisbane,Ryan,,,
4053,STAFFORD CITY,Brisbane,Ryan,,,
4053,STAFFORD DC,Brisbane,Ryan,,,
4053,STAFFORD HEIGHTS,Brisbane,Ryan,,,
4054,ARANA HILLS,Brisbane,Ryan,,,
4054,GROVELY,Brisbane,Ryan,,,
4054,KEPERRA,Brisbane,Ryan,,,
4055,BUNYA,Brisbane,Ryan,,,
4055,FERNY GROVE,Brisbane,Ryan,,,
4055,FERNY HILLS,Brisbane,Ryan,,,
4055,FERNY HILLS DC,Brisbane,Ryan,,,
4055,KEDRON UPPER,Brisbane,Ryan,,,
4055,UPPER KEDRON,Brisbane,Ryan,,,
4059,BALLYMORE,Brisbane,Brisbane,,,
4059,ITHACA,Brisbane,Brisbane,,,
4059,KELVIN GROVE,Brisbane,Brisbane,,,
4059,KELVIN GROVE BC,Brisbane,Brisbane,,,
4059,KELVIN GROVE DC,Brisbane,Brisbane,,,
4059,NORMANBY,Brisbane,Brisbane,,,
4059,RED HILL,Brisbane,Brisbane,,,
4060,ASHGROVE,Brisbane,Ryan,,,
4060,ASHGROVE EAST,Brisbane,Ryan,,,
4060,ASHGROVE WEST,Brisbane,Ryan,,,
4060,DORRINGTON,Brisbane,Ryan,,,
4060,ST JOHNS WOOD,Brisbane,Ryan,,,
4061,THE GAP,Brisbane,Ryan,,,
4064,BAROONA,Brisbane,Ryan,,,
4064,MILTON,Brisbane,Ryan,,,
4064,MILTON BC,Brisbane,Ryan,,,
4064,PADDINGTON,Brisbane,Ryan,,,
4064,ROSALIE,Brisbane,Ryan,,,
4065,BARDON,Brisbane,Ryan,,,
4065,BARDON WEST,Brisbane,Ryan,,,
4065,JUBILEE,Brisbane,Ryan,,,
4065,RAINWORTH,Brisbane,Ryan,,,
4066,AUCHENFLOWER,Brisbane,Ryan,,,
4066,MOUNT COOT-THA,Brisbane,Ryan,,,
4066,STUARTHOLME,Brisbane,Ryan,,,
4066,TOOWONG,Brisbane,Ryan,,,
4066,TOOWONG BC,Brisbane,Ryan,,,
4066,TOOWONG DC,Brisbane,Ryan,,,
4066,TORWOOD,Brisbane,Ryan,,,
4067,IRONSIDE,Brisbane,Ryan,,,
4067,ST LUCIA,Brisbane,Ryan,,,
4067,ST LUCIA SOUTH,Brisbane,Ryan,,,
4068,CHELMER,Brisbane,Ryan,,,
4068,INDOOROOPILLY,Brisbane,Ryan,,,
4068,INDOOROOPILLY CENTRE,Brisbane,Ryan,,,
4068,LONG POCKET,Brisbane,Ryan,,,
4068,TARINGA,Brisbane,Ryan,,,
4069,BROOKFIELD,Brisbane,Ryan,,,
4069,CHAPEL HILL,Brisbane,Ryan,,,
4069,FIG TREE POCKET,Brisbane,Ryan,,,
4069,KENMORE,Brisbane,Ryan,,,
4069,KENMORE DC,Brisbane,Ryan,,,
4069,KENMORE EAST,Brisbane,Ryan,,,
4069,KENMORE HILLS,Brisbane,Ryan,,,
4069,LONE PINE,Brisbane,Ryan,,,
4069,PINJARRA HILLS,Brisbane,Ryan,,,
4069,PULLENVALE,Brisbane,Ryan,,,
4069,UPPER BROOKFIELD,Brisbane,Ryan,,,
4070,ANSTEAD,Brisbane,Ryan,,,
4070,BELLBOWRIE,Brisbane,Ryan,,,
4070,MOGGILL,Brisbane,Ryan,,,
4070,PRIORS POCKET,Brisbane,Ryan,,,
4072,UNIVERSITY OF QUEENSLAND,Lockyer Valley,Griffith,,,
4073,SEVENTEEN MILE ROCKS,Brisbane,Oxley,,,
4073,SINNAMON PARK,Brisbane,Oxley,,,
4074,JAMBOREE HEIGHTS,Brisbane,Oxley,,,
4074,JINDALEE,Brisbane,Oxley,,,
4074,MIDDLE PARK,Brisbane,Oxley,,,
4074,MOUNT OMMANEY,Brisbane,Oxley,,,
4074,RIVERHILLS,Brisbane,Oxley,,,
4074,SUMNER,Brisbane,Oxley,,,
4074,SUMNER PARK BC,Brisbane,Oxley,,,
4074,WESTLAKE,Brisbane,Oxley,,,
4075,CORINDA,Brisbane,Oxley,,,
4075,GRACEVILLE,Brisbane,Oxley,,,
4075,GRACEVILLE EAST,Brisbane,Oxley,,,
4075,OXLEY,Brisbane,Oxley,,,
4075,SHERWOOD,Brisbane,Oxley,,,
4076,DARRA,Brisbane,Oxley,,,
4076,WACOL,Brisbane,Oxley,,,
4076,WACOL EAST IMMIGRATION CENTRE,Brisbane,Oxley,,,
4077,DOOLANDELLA,Logan,Oxley,,,
4077,DURACK,Logan,Oxley,,,
4077,INALA,Logan,Oxley,,,
4077,INALA EAST,Logan,Oxley,,,
4077,INALA HEIGHTS,Logan,Oxley,,,
4077,INALA WEST,Logan,Oxley,,,
4077,RICHLANDS,Logan,Oxley,,,
4077,RICHLANDS BC,Logan,Oxley,,,
4077,RICHLANDS DC,Logan,Oxley,,,
4077,SERVICETON,Logan,Oxley,,,
4078,ELLEN GROVE,Logan,Oxley,,,
4078,FOREST LAKE,Logan,Oxley,,,
4101,HIGHGATE HILL,Brisbane,Griffith,,,
4101,MATER HILL,Brisbane,Griffith,,,
4101,MATER HOSPITAL,Brisbane,Griffith,,,
4101,SOUTH BANK,Brisbane,Griffith,,,
4101,SOUTH BRISBANE,Brisbane,Griffith,,,
4101,SOUTH BRISBANE BC,Brisbane,Griffith,,,
4101,WEST END,Brisbane,Griffith,,The-Bearded-Lady--42,
4102,BURANDA,Brisbane,Griffith,,,
4102,DUTTON PARK,Brisbane,Griffith,,,
4102,PRINCESS ALEXANDRA HOSPITAL,Brisbane,Griffith,,,
4102,WOOLLOONGABBA,Brisbane,Griffith,,The-Cave-Inn--41,
4103,ANNERLEY,Brisbane,Moreton,,,
4103,ANNERLEY DC,Brisbane,Moreton,,,
4103,FAIRFIELD,Brisbane,Moreton,,,
4103,FAIRFIELD GARDENS,Brisbane,Moreton,,,
4103,THOMPSON ESTATE,Brisbane,Moreton,,,
4104,YERONGA,Brisbane,Moreton,,,
4104,YERONGA WEST,Brisbane,Moreton,,,
4105,CLIFTON HILL,Brisbane,Moreton,,,
4105,MOOROOKA,Brisbane,Moreton,,,
4105,MOORVALE,Brisbane,Moreton,,,
4105,TENNYSON,Brisbane,Moreton,,,
4105,YEERONGPILLY,Brisbane,Moreton,,,
4106,BRISBANE MARKET,Brisbane,Moreton,,,
4106,ROCKLEA,Brisbane,Moreton,,,
4106,ROCKLEA DC,Brisbane,Moreton,,,
4107,SALISBURY,Brisbane,Moreton,,,
4107,SALISBURY EAST,Brisbane,Moreton,,,
4108,ARCHERFIELD,Brisbane,Moreton,,,
4108,ARCHERFIELD BC,Charters Towers,Moreton,,,
4108,COOPERS PLAINS,Brisbane,Moreton,,,
4109,ALTANDI,Brisbane,Moreton,,,
4109,BANOON,Brisbane,Moreton,,,
4109,MACGREGOR,Brisbane,Moreton,,,
4109,ROBERTSON,Brisbane,Moreton,,,
4109,SUNNYBANK,Brisbane,Moreton,,,
4109,SUNNYBANK HILLS,Brisbane,Moreton,,,
4109,SUNNYBANK SOUTH,Brisbane,Moreton,,,
